Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"90370.1894","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861280",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861280",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603081","GCF_900031555.1","ERR657372","FFKQ00000000","SC","WGS",,,,,,39,4699318,52.05,8,206283,70,6,,4896,99.6,98,,99.7,,"blood",,"2013",2013,,"Nigeria","Africa","Nigeria:Outskirts of Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:03:40.761Z","2016-03-19T11:03:40.761Z"
"90370.1895","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861290",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861290",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603102","GCF_900031565.1","ERR657382","FFKV00000000","SC","WGS",,,,,,40,4701358,52.07,8,217709,70,7,,4905,99.7,98.2,,100,,"blood",,"2013",2013,,"Nigeria","Africa","Nigeria:Outskirts of Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:03:04.381Z","2016-03-19T11:03:04.381Z"
"90370.1896","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861314",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861314",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603148","GCF_900031575.1","ERR657403","FFLC00000000","SC","WGS",,,,,,42,4722737,52.05,8,205993,70,6,,4947,99.6,97.9,,99.7,,"blood",,"2013",2013,,"Nigeria","Africa","Nigeria:Outskirts of Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:04:00.032Z","2016-03-19T11:04:00.032Z"
"90370.1897","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861351",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861351",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603218","GCF_900031585.1","ERR657435","FFLT00000000","SC","WGS",,,,,,52,4834827,52.05,10,185313,66,5,,5075,99.8,98,0.3,99.5,,"blood",,"2013",2013,,"Nigeria","Africa","Nigeria:Outskirts of Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:05:21.424Z","2016-03-19T11:05:21.424Z"
"90370.1898","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861253",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861253",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603210","GCF_900031595.1","ERR731415","FFNX00000000","SC","WGS",,,,,,44,4694014,52.09,8,204299,70,4,,4897,99.6,97.9,,100,,"blood",,"2013",2013,,"Nigeria","Africa","Nigeria:Outskirts of Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:04:39.251Z","2016-03-19T11:04:39.251Z"
"90370.1899","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861254",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861254",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603212","GCF_900031605.1","ERR731416","FFNY00000000","SC","WGS",,,,,,44,4737282,51.97,8,206323,70,4,,4967,99.7,98.2,,99.9,,"blood",,"2010",2010,,"Nigeria","Africa","Nigeria:Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:04:07.950Z","2016-03-19T11:04:07.950Z"
"90370.190","Salmonella enterica subsp. enterica serovar Typhi strain BKQ4D9",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","BKQ4D9","H58",,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2015-06-13T00:00:00Z",,,"PRJEB3215","SAMEA2161463","GCF_001097625.1","ERR360734,ERR360830","CJMV00000000","SC","WGS",,,,,,48,4742662,52.06,8,216569,71,5,,4968,99.8,98.2,,100,,,,"2013",2013,,"Malawi","Africa","Malawi",,"Human, Homo sapiens","Human",,,,"Human",,,"host_health_state:Not known",,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-01-17T16:24:50.086Z","2016-01-17T16:24:50.086Z"
"90370.1900","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861256",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861256",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603215","GCF_900031615.1","ERR731418","FFNZ00000000","SC","WGS",,,,,,45,4909352,51.86,9,205913,70,4,,5194,99.7,97.8,,100,,"blood",,"2011",2011,,"Nigeria","Africa","Nigeria:Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:04:02.654Z","2016-03-19T11:04:02.654Z"
"90370.1901","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861260",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861260",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603223","GCF_900031625.1","ERR731422","FFOB00000000","SC","WGS",,,,,,47,4910062,51.86,9,201768,66,4,,5184,99.7,97.8,,100,,"blood",,"2013",2013,,"Nigeria","Africa","Nigeria:Outskirts of Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:04:24.763Z","2016-03-19T11:04:24.763Z"
"90370.1902","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861262",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861262",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603227","GCF_900031635.1","ERR731424","FFOC00000000","SC","WGS",,,,,,47,4910018,51.85,9,204322,67,4,,5198,99.7,97.8,,100,,"blood",,"2010",2010,,"Nigeria","Africa","Nigeria:Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:04:54.036Z","2016-03-19T11:04:54.036Z"
"90370.1903","Salmonella enterica subsp. enterica serovar Typhi strain PO_1102",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","PO_1102",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2547755","GCF_900033705.1","ERR573961","FFKH00000000","SC","WGS",,,,,,42,4729255,52.08,9,204406,71,9,,4955,99.6,97.6,0.5,100,,"blood",,"2010",2010,,"Nigeria","Africa","Nigeria:Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:43:30.238Z","2016-03-19T11:43:30.238Z"
"90370.1904","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861213",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861213",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603136","GCF_900033715.1","ERR731375","FFMU00000000","SC","WGS",,,,,,45,4911109,51.86,9,204337,71,4,,5206,99.7,97.8,,100,,"blood",,"2013",2013,,"Nigeria","Africa","Nigeria:Outskirts of Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:41:59.097Z","2016-03-19T11:41:59.097Z"
"90370.1905","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861245",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861245",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603196","GCF_900033725.1","ERR731407","FFNR00000000","SC","WGS",,,,,,43,4732432,52.1,9,173254,72,4,,4974,99.7,98.1,,100,,"blood",,"2013",2013,,"Nigeria","Africa","Nigeria:Outskirts of Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:42:13.809Z","2016-03-19T11:42:13.809Z"
"90370.1906","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861247",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861247",,,,"MLST.Salmonella_enterica.1",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603199","GCF_900033735.1","ERR731409","FFNT00000000","SC","WGS",,,,,,42,4720153,51.98,9,204296,69,4,,4930,99.6,97.9,,99.2,,"blood",,"2010",2010,,"Nigeria","Africa","Nigeria:Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T11:42:35.675Z","2016-03-19T11:42:35.675Z"
"90370.1907","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861232",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861232",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603171","GCF_900035565.1","ERR731394","FFNG00000000","SC","WGS",,,,,,46,4911594,51.84,8,217896,67,4,,5204,99.7,97.6,,100,,"blood",,"2010",2010,,"Nigeria","Africa","Nigeria:Abuja",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T12:14:21.808Z","2016-03-19T12:14:21.808Z"
"90370.1908","Salmonella enterica subsp. enterica serovar Typhi strain 3135STDY5861234",,90370,"131567;2;1224;1236;91347;543;590;28901;59201;90370","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica","WGS","3135STDY5861234",,,,"MLST.Salmonella_enterica.2",,,,,,,,,,,,,,,,"Good","2016-02-09T00:00:00Z",,,"PRJEB6352","SAMEA2603175","GCF_900035575.1","ERR731396","FFNI00000000","SC","WGS",,,,,,44,4722175,52.07,9,201758,66,4,,4964,99.7,98,,100,,"blood",,"2013",2013,,"Nigeria","Africa","Nigeria:Kano",,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/salmonella.html These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/","2016-03-19T12:14:10.538Z","2016-03-19T12:14:10.538Z"
